# Residuals  
# Time       	p            
517090       	1.116370e-02
517526       	1.098950e-02
517963       	1.094920e-02
518400       	1.105210e-02
518855       	1.157200e-02
519309       	1.155570e-02
519764       	1.155510e-02
520219       	1.174490e-02
520674       	1.181450e-02
521131       	1.176480e-02
521588       	1.164190e-02
522045       	1.142860e-02
522503       	1.118120e-02
522960       	1.119400e-02
523417       	1.121000e-02
523874       	1.121190e-02
524331       	1.141170e-02
524789       	1.160440e-02
525248       	1.173220e-02
525708       	1.167490e-02
526168       	1.156240e-02
526628       	1.146470e-02
527088       	1.123620e-02
527548       	1.100860e-02
528007       	1.091030e-02
528467       	1.068530e-02
528927       	1.072120e-02
529387       	1.087330e-02
529850       	1.103400e-02
530312       	1.107740e-02
530775       	1.119030e-02
531238       	1.123690e-02
531700       	1.123310e-02
532163       	1.115790e-02
532626       	1.097320e-02
533088       	1.078670e-02
533551       	1.065970e-02
534013       	1.061430e-02
534479       	1.059650e-02
534945       	1.066910e-02
535411       	1.092950e-02
535876       	1.109110e-02
536342       	1.116980e-02
536808       	1.123100e-02
537273       	1.124570e-02
537739       	1.119120e-02
538205       	1.100690e-02
538670       	1.076940e-02
539136       	1.068080e-02
539605       	1.071200e-02
540074       	1.066940e-02
540543       	1.067740e-02
541012       	1.085190e-02
541481       	1.105400e-02
541950       	1.113110e-02
542419       	1.119020e-02
542888       	1.116030e-02
543357       	1.108870e-02
543826       	1.088490e-02
544299       	1.064770e-02
544772       	1.045660e-02
545244       	1.038500e-02
545717       	1.041730e-02
546190       	1.043330e-02
546662       	1.056660e-02
547135       	1.079580e-02
547608       	1.098350e-02
548080       	1.105890e-02
548553       	1.099030e-02
549026       	1.088020e-02
549502       	1.080130e-02
549979       	1.043520e-02
550456       	1.021550e-02
550933       	1.015300e-02
551409       	1.027050e-02
551886       	1.043340e-02
552363       	1.060860e-02
552839       	1.074100e-02
553316       	1.082230e-02
553793       	1.078610e-02
554269       	1.071190e-02
554746       	1.056740e-02
555227       	1.043330e-02
555709       	1.019890e-02
556190       	1.008790e-02
556671       	9.979340e-03
557153       	1.006720e-02
557634       	1.016540e-02
558115       	1.028620e-02
558596       	1.035970e-02
559078       	1.034880e-02
559559       	1.020420e-02
560040       	9.969830e-03
560522       	9.829310e-03
561003       	9.749890e-03
561484       	9.744900e-03
561965       	9.738280e-03
562452       	9.866260e-03
562939       	9.965740e-03
563426       	1.004500e-02
563913       	1.018930e-02
564399       	1.030050e-02
564886       	1.032920e-02
565373       	1.036270e-02
565860       	1.025480e-02
566346       	1.007410e-02
566833       	9.979350e-03
567320       	9.857110e-03
567807       	9.774450e-03
568293       	9.808940e-03
568780       	9.882010e-03
569267       	9.898760e-03
569754       	9.933160e-03
570240       	1.002080e-02
570727       	1.002590e-02
571221       	1.014930e-02
571715       	1.005820e-02
572209       	9.974940e-03
572702       	9.913320e-03
573196       	9.841990e-03
573690       	9.954300e-03
574184       	1.007050e-02
574678       	1.015450e-02
575171       	1.029420e-02
575665       	1.035430e-02
576159       	1.037940e-02
576653       	1.036690e-02
577147       	1.034890e-02
577640       	1.024830e-02
578134       	1.015310e-02
578628       	1.003830e-02
579122       	9.855040e-03
579616       	9.795780e-03
580109       	9.885660e-03
580603       	9.937700e-03
581097       	1.002590e-02
581591       	1.006800e-02
582085       	1.008310e-02
582579       	1.007220e-02
583072       	1.006210e-02
583566       	1.002630e-02
584060       	9.980510e-03
584554       	9.882840e-03
585048       	9.838250e-03
585541       	9.776280e-03
586035       	9.730090e-03
586529       	9.770620e-03
587023       	9.836350e-03
587517       	9.916960e-03
588010       	9.919640e-03
588504       	9.819370e-03
588998       	9.734870e-03
589492       	9.678320e-03
589986       	9.588520e-03
590480       	9.476530e-03
590973       	9.392120e-03
591467       	9.287940e-03
591961       	9.273180e-03
592455       	9.354190e-03
592949       	9.413100e-03
593442       	9.470570e-03
593936       	9.483510e-03
594430       	9.415880e-03
594924       	9.314550e-03
595418       	9.297110e-03
595911       	9.263150e-03
596405       	9.280230e-03
596899       	9.305400e-03
597393       	9.287670e-03
597887       	9.235360e-03
598380       	9.352710e-03
598874       	9.413520e-03
599368       	9.453360e-03
599862       	9.508450e-03
600356       	9.479860e-03
600850       	9.409200e-03
601343       	9.454510e-03
601837       	9.449340e-03
602331       	9.443170e-03
602825       	9.393990e-03
603319       	9.289780e-03
603812       	9.213170e-03
604306       	9.243600e-03
604800       	9.269650e-03
605320       	9.755570e-03
605841       	9.806690e-03
606361       	9.773500e-03
606882       	9.686420e-03
607402       	9.722890e-03
607923       	9.844430e-03
608443       	1.001550e-02
608967       	1.018330e-02
609491       	1.023130e-02
610015       	1.031130e-02
610538       	1.043420e-02
611062       	1.047120e-02
611586       	1.044700e-02
612110       	1.034530e-02
612634       	1.019390e-02
613161       	1.018380e-02
613688       	1.021340e-02
614215       	1.020820e-02
614743       	1.019600e-02
615270       	1.015390e-02
615797       	1.011930e-02
616325       	1.016090e-02
616852       	1.014140e-02
617379       	1.010780e-02
617910       	1.007690e-02
618441       	9.899230e-03
618972       	9.826170e-03
619504       	9.846080e-03
620035       	9.870450e-03
620566       	9.855740e-03
621097       	9.893820e-03
621628       	9.902710e-03
622159       	9.898440e-03
622690       	9.857330e-03
623225       	9.862830e-03
623761       	9.809070e-03
624296       	9.681210e-03
624831       	9.602540e-03
625366       	9.645200e-03
625901       	9.619860e-03
626437       	9.572850e-03
626972       	9.561310e-03
627507       	9.579640e-03
628042       	9.621450e-03
628578       	9.648840e-03
629113       	9.621080e-03
629653       	9.662480e-03
630193       	9.595440e-03
630733       	9.619090e-03
631272       	9.630020e-03
631812       	9.673400e-03
632352       	9.715210e-03
632892       	9.728660e-03
633432       	9.654280e-03
633972       	9.636780e-03
634512       	9.687130e-03
635052       	9.683540e-03
635592       	9.600660e-03
636137       	9.737600e-03
636682       	9.885900e-03
637227       	9.966460e-03
637772       	1.003780e-02
638317       	1.014910e-02
638863       	1.023980e-02
639408       	1.020370e-02
639953       	1.020520e-02
640498       	1.021860e-02
641043       	1.020610e-02
641589       	1.009320e-02
642134       	1.002930e-02
642679       	1.002560e-02
643224       	1.000710e-02
643776       	1.008980e-02
644327       	1.013530e-02
644878       	1.023730e-02
645430       	1.025750e-02
645981       	1.023620e-02
646533       	1.022390e-02
647084       	1.018930e-02
647636       	1.014840e-02
648187       	1.018160e-02
648739       	1.020400e-02
649290       	1.021200e-02
649841       	1.020540e-02
650393       	1.021310e-02
650944       	1.025670e-02
651496       	1.016530e-02
652047       	1.003260e-02
652599       	9.858170e-03
653150       	9.748980e-03
653702       	9.754920e-03
654253       	9.778080e-03
654813       	9.905610e-03
655373       	9.924410e-03
655932       	1.000700e-02
656492       	1.001340e-02
657052       	1.003530e-02
657612       	1.006190e-02
658172       	1.001710e-02
658731       	9.898560e-03
659291       	9.915950e-03
659851       	9.901470e-03
660411       	9.794970e-03
660971       	9.740490e-03
661530       	9.717800e-03
662090       	9.750530e-03
662650       	9.714000e-03
663210       	9.670670e-03
663770       	9.712010e-03
664329       	9.644630e-03
664889       	9.557470e-03
665449       	9.637220e-03
666009       	9.696370e-03
666569       	9.657920e-03
667128       	9.719550e-03
667688       	9.881580e-03
668248       	9.934590e-03
668808       	9.933810e-03
669368       	9.992880e-03
669927       	1.002610e-02
670487       	9.995780e-03
671047       	1.000640e-02
671607       	1.008560e-02
672167       	1.010480e-02
672727       	1.001550e-02
673286       	9.979680e-03
673846       	1.003580e-02
674406       	1.004720e-02
674966       	9.950600e-03
675526       	9.990650e-03
676085       	9.923750e-03
676645       	9.918770e-03
677205       	9.951700e-03
677765       	1.001770e-02
678325       	1.002800e-02
678884       	9.979200e-03
679444       	9.991670e-03
680004       	1.007220e-02
680564       	1.000720e-02
681124       	9.897940e-03
681683       	9.900870e-03
682243       	9.840150e-03
682803       	9.751310e-03
683363       	9.806810e-03
683923       	9.835870e-03
684482       	9.841740e-03
685042       	9.844350e-03
685602       	9.898080e-03
686162       	9.888460e-03
686722       	9.799350e-03
687281       	9.751360e-03
687841       	9.786390e-03
688401       	9.814800e-03
688961       	9.806360e-03
689521       	9.943740e-03
690080       	9.987190e-03
690640       	9.989730e-03
